gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	DEG
St3gal2	-0.170510070843084	4.48069575749995	-2.96415586250107	0.00435021184852839	0.00725498589435086	-3.14157404681846	No
Herpud1	0.378362456817026	8.07328412847551	2.96331394269363	0.00436058256276007	0.00727148037398787	-3.14377501125328	No
Mllt11	0.199341255146059	2.99313102266613	2.96278198771178	0.00436714698821656	0.00728162475026129	-3.14516541962948	No
Zfp93	-0.228713738781824	1.55185468980116	-2.96264847739137	0.00436879597176219	0.0072835719626141	-3.14551435588061	No
Nsun6	0.209450616992304	1.51245895821945	2.96246392388972	0.00437107634130495	0.00728657126469269	-3.14599667693212	No
Pex1	0.136856821563617	3.03032267240564	2.96189934699816	0.00437805920275185	0.00729740808315983	-3.1474720308533	No
Dnajc12	0.22755751878209	2.74604556290373	2.96165444664255	0.00438109142790565	0.00730165826661189	-3.1481119401589	No
Akt2	0.0971995211177061	7.12575877945651	2.96130003092807	0.00438548306892171	0.00730817290811722	-3.14903793660019	No
Tekt2	-0.498946780532373	-0.508356423595553	-2.96061434574954	0.00439399115416782	0.00732154519447358	-3.15082922045787	No
Sox10	-0.426067860283009	0.238050469818701	-2.9603941405252	0.00439672674542454	0.00732529710238133	-3.15140441913022	No
Rbm22	0.0780345569565339	4.13823929371298	2.96010116330404	0.00440036883023044	0.00733055830879591	-3.15216965642036	No
Tmem104	-0.130088010832686	3.15786852952985	-2.95957659828503	0.00440689685287517	0.00734062550163119	-3.15353964517357	No
Ptpn4	0.198507160614845	4.76192424097295	2.95927401053959	0.00441066653888453	0.00734609638746111	-3.15432982126292	No
Hivep3	-0.189112433742978	2.50058556631123	-2.95917810926047	0.00441186191722593	0.0073472789552218	-3.15458024483374	No
Med8	0.138810086554488	3.52524435099511	2.95738214833625	0.00443430365522827	0.00738383992221379	-3.15926885816282	No
Pafah2	0.158440151284845	3.13809207647258	2.95675399649116	0.00444217783205472	0.00739613814580339	-3.16090823873182	No
Myo1d	-0.320127686377883	3.59590032748592	-2.95574288588928	0.00445487985977978	0.00741647105656508	-3.16354653903811	No
Setd2	0.162251688861099	5.2149022839106	2.95458547393279	0.00446946119802023	0.00743992782225976	-3.16656576047164	No
Sfxn4	-0.231701732813191	2.25765669648298	-2.95360290633615	0.00448187458289639	0.00745977102098796	-3.16912819259491	No
RP23-198H15.2	-0.420455110262092	-0.617812505235456	-2.95328272646139	0.00448592652545016	0.00746536382250804	-3.16996305069007	No
Pdcd11	0.122323782443045	4.49407356823821	2.95325946165239	0.00448622107896391	0.00746536382250804	-3.17002371025937	No
Tmem62	-0.18203183399428	2.0662950373517	-2.95320690876248	0.00448688651217445	0.00746565047497217	-3.17016073288441	No
Pnpla2	0.259047106816937	7.99517057335387	2.95258178580008	0.00449480895382238	0.00747801054434148	-3.17179049428344	No
Bst2	-0.18604380199263	3.41695515544775	-2.95234638166065	0.00449779569340778	0.00748194628326437	-3.17240415107557	No
Depdc7	0.397628860638973	-0.630132043937342	2.95231743340927	0.00449816310767532	0.00748194628326437	-3.17247961151089	No
Cd81	0.0726893526101566	7.49939071765382	2.95187112214103	0.0045038312661175	0.00749055127515785	-3.17364295721125	No
Uhrf1bp1	0.140954971038804	3.93516771113039	2.95171803299046	0.00450577702742475	0.00749254629124806	-3.17404196604645	No
Smarca5	0.145983121109506	5.59111187839715	2.9516988651673	0.00450602070521352	0.00749254629124806	-3.17409192363364	No
Sdcbp	-0.144197474733665	6.47348368425653	-2.95154525085456	0.00450797402404145	0.00749497098033382	-3.17449228381343	No
Trim12a	-0.182705264657759	2.96578836044048	-2.95137906200651	0.00451008812280002	0.00749766242070577	-3.17492539913423	No
Samd4	0.201612779946854	5.84508077804015	2.94844574810941	0.00454755485808949	0.00755911776015798	-3.18256710423443	No
Tmem255b	0.304946948143573	0.979054400806425	2.94799911375672	0.00455328493137232	0.00756781151637177	-3.18373015429361	No
Plxdc1	0.264087597427613	1.86342811294629	2.94747569037798	0.00456000869683141	0.00757815475382961	-3.18509299827689	No
Lonrf1	0.215143499225662	3.63457102533003	2.94724323213478	0.0045629977522017	0.00758228978845548	-3.18569819485827	No
Zfyve28	-0.397318752209562	-0.334222421203846	-2.94705404515647	0.00456543174823143	0.00758550167980764	-3.18619071001121	No
Cxcr6	-0.823156211163774	-1.87573398979766	-2.94675459212098	0.00456928684270327	0.00759107377357793	-3.18697023534507	No
Thra	-0.15423898806268	5.60424312100389	-2.94566464886455	0.00458334407305419	0.00761359185535985	-3.18980703757793	No
Secisbp2l	-0.143177331757369	5.15534480140933	-2.94554343767	0.00458490983786428	0.00761535715663699	-3.19012246637018	No
P2ry13	-0.483356018946985	-0.259418928066939	-2.94516490844258	0.00458980274643864	0.00762264772085443	-3.19110745347617	No
Prkd2	0.156274984228885	3.81349860501845	2.94454954064118	0.00459776740191182	0.00763503761848849	-3.19270852687453	No
Lrrc10b	1.40960073787725	-0.977404922952347	2.9444301025225	0.00459931476577766	0.00763676943340378	-3.19301925388902	Yes
Tubgcp3	-0.0829986884010134	4.34597076401118	-2.94438061416104	0.00459995604696832	0.00763689382349927	-3.19314799873164	No
Fxyd7	-0.552880159907313	-1.34297639719768	-2.94434646167766	0.00460039865084488	0.00763689382349927	-3.19323684607642	No
Rqcd1	0.149463265902041	3.72598951721192	2.94259129848659	0.00462319822660835	0.00767311076546754	-3.19780185054699	No
Pkp4	-0.201952001548715	6.95504457472365	-2.94258892126785	0.00462322917768724	0.00767311076546754	-3.19780803207868	No
Acox2	0.973791838756562	-1.99737260976224	2.94226228213708	0.0046274838059747	0.00767933017483502	-3.19865736322024	No
Pfkfb4	-0.306847750581738	1.207503409416	-2.94025901257812	0.00465365692578028	0.00772191806888764	-3.20386475049743	No
Hoxb2	-0.538288095577066	0.218648835571199	-2.94017990549182	0.00465469329018438	0.00772279121293414	-3.20407033061077	No
Rnf121	-0.0991592588850256	4.07026165950241	-2.93984093991667	0.00465913642880519	0.00772931586402773	-3.20495117309856	No
Cxadr	0.178782266990384	4.96882345011414	2.93963378649726	0.00466185371975148	0.00773297628858184	-3.20548944864622	No
Abhd17b	-0.166890960270543	3.32758352719131	-2.93956874463157	0.00466270719594241	0.00773354459649132	-3.20565845013228	No
Setd4	-0.3451097517842	-0.0101391650239566	-2.93943240984139	0.00466449664497417	0.00773566501003713	-3.20601268647911	No
Sybu	0.544451031937434	1.58767511944494	2.93928355450586	0.00466645115901714	0.0077380586751234	-3.20639944073525	No
Zdhhc17	0.140751511707005	4.683444434528	2.93914479015822	0.00466827385992116	0.0077393933153733	-3.20675996352929	No
Kctd12b	0.269222976221112	3.29482284445864	2.93914443480727	0.00466827852838378	0.0077393933153733	-3.20676088674808	No
Snw1	0.097152656624278	5.35214236835332	2.93837667538257	0.00467837517658108	0.00775528289784104	-3.20875536787893	No
Pycrl	0.130505571008834	2.57946010990466	2.93749721827602	0.00468996563831003	0.00777364500522689	-3.21103953842451	No
Fam98b	0.102558758030964	4.29159110150666	2.93724695082268	0.00469326880751128	0.00777826836086114	-3.21168945238505	No
Sirt6	-0.211080054995843	1.59346821683955	-2.93712901784685	0.00469482610080789	0.00777999753848164	-3.21199569555816	No
RP23-189B9.4	0.593416011817031	-1.20640691662237	2.93707343497889	0.00469556023332732	0.00778036239186832	-3.21214002752427	No
Dmap1	0.141564721370077	3.40398613827149	2.9367359600611	0.0047000198529108	0.00778689947831494	-3.21301630443217	No
Tm9sf4	0.106900668526244	5.00899673864761	2.93635932146978	0.00470500164817016	0.00779430016962135	-3.21399418369535	No
RP24-133K9.1	-0.257904336133437	0.165076015978061	-2.93540503849128	0.00471764588306703	0.0078143914408435	-3.21647140072373	No
RP23-211B19.2	0.151230014529679	3.96501679779834	2.93516851448748	0.00472078469451262	0.00781873508813261	-3.21708529881405	No
Kcnd1	-0.3637132002066	-0.40145351323872	-2.93479140641472	0.00472579314626553	0.00782617401248962	-3.21806400642112	No
Slc16a4	0.44015829116592	-0.607831569701681	2.9345794350321	0.00472861054685365	0.0078299832047988	-3.21861409394281	No
Parp8	-0.175976520889018	3.36684238817385	-2.93423066721114	0.00473324955805194	0.0078368075915772	-3.21951911765316	No
Nrp1	0.284890023591577	5.55457471749137	2.93399358350234	0.00473640545312218	0.00784117516944045	-3.22013428440725	No
RP23-192G18.7	-0.226052653802088	1.03931546624312	-2.93341339894356	0.00474413670662792	0.0078531155237762	-3.22163954639837	No
Prr22	-0.494422346960976	-1.55091738525823	-2.93311267252156	0.0047481486442569	0.007858720068152	-3.22241967961607	No
RP23-391A14.5	0.383254981965055	4.93356720399001	2.93308179613465	0.00474856073876247	0.007858720068152	-3.22249977459749	No
Traf3ip1	0.135217796029902	2.77444964461147	2.93265900531215	0.00475420689384503	0.00786689223166726	-3.22359645294946	No
Khnyn	-0.176073061763434	4.57643842315906	-2.93263422227718	0.00475453805175873	0.00786689223166726	-3.22366073406903	No
RP24-482A24.11	-0.322178901908272	0.628961240831357	-2.93087179540976	0.00477814304462474	0.00790508518136932	-3.22823099584667	No
Selk	-0.0991308644892355	5.67830702641512	-2.93046730088996	0.00478357594214327	0.0079132086779767	-3.22927962652721	No
Eloa	0.0913760013417217	5.17060711630228	2.92943995232155	0.00479740036451846	0.00793521052426578	-3.23194248673152	No
Trim21	-0.266967922485	2.13539321505857	-2.92893564547537	0.00480420007572721	0.00794498945041338	-3.23324938106749	No
Arhgap4	-0.423230711077066	0.78806667598661	-2.92892363707295	0.00480436209731035	0.00794498945041338	-3.23328049838891	No
Ddx52	-0.109678606209878	3.96564931856666	-2.92874993106153	0.00480670636681028	0.0079479979225313	-3.2337306113495	No
Ctnna3	0.278757186866429	4.06552323212354	2.92870071886422	0.00480737070853668	0.00794822824222676	-3.23385812804788	No
Zfp160	-0.195904054438801	3.00480652282416	-2.92862903159889	0.00480833860559594	0.0079489603376118	-3.2340438783843	No
RP23-70A15.2	-0.197645980674495	1.72994622560227	-2.92802841650614	0.00481645501006454	0.00796150862004335	-3.23560001073941	No
RP24-157O12.2	-0.596359398770416	-1.69500256514174	-2.92654795699042	0.00483651547501334	0.00799379531179734	-3.23943471000532	No
Tenm4	-0.834108151774442	-0.46450237043831	-2.92649300586152	0.00483726156100556	0.00799415562341727	-3.23957701696112	No
Phf13	-0.172954088488506	2.53551632583075	-2.92641005219352	0.00483838804705701	0.00799514444453106	-3.23979183831208	No
Vcl	0.193372382518412	6.75131306297223	2.92493896377441	0.00485840544550103	0.00802734573608324	-3.24360069191931	No
Becn1	-0.118489054167846	5.67133460878095	-2.92470196579123	0.00486163749897868	0.00803180928293563	-3.24421417870789	No
Fgd1	-0.241841528967637	2.39476729233161	-2.92356647194797	0.00487715044455294	0.00805655864574884	-3.24715297190404	No
Snx6	-0.0825725263948538	4.63229718877023	-2.92314322200878	0.00488294455534292	0.00806524982856313	-3.24824817442662	No
Zfp708	-0.381057616163686	0.662052333861005	-2.92303949016045	0.00488436557353766	0.00806671678509852	-3.24851657307444	No
Wbp1	-0.125263295986472	4.94415032732342	-2.9226946906709	0.00488909172322225	0.00807364137734683	-3.24940866551499	No
AC133169.2	0.346432972410973	0.289427610774581	2.922602252762	0.00489035948568774	0.00807485404606687	-3.2496478147639	No
Slc39a6	-0.218091115653523	2.66546292804707	-2.9222104735811	0.00489573602213102	0.0080828500275951	-3.25066133706207	No
Tanc1	0.139088626712925	5.16524823920292	2.92060791662075	0.00491778563873821	0.0081183684841024	-3.25480604917853	No
Crybb3	-0.526189269924924	-0.700047885291407	-2.92056740481979	0.00491834423283778	0.00811840529895304	-3.2549108032496	No
Gfra3	-0.378310504288685	0.167505559112144	-2.92049161729693	0.00491938938169399	0.00811924514392538	-3.25510676918779	No
RP23-306D20.11	-0.67298025236495	0.632718944693425	-2.91965600751675	0.00493092652846931	0.00813739951901978	-3.25726717629204	No
RP23-359B23.5	0.13733459547752	4.68150720891831	2.9187947881829	0.0049428435082718	0.00815617669808355	-3.25949331001728	No
Npepps	0.123119081880327	6.50757379678281	2.91821492681941	0.00495088227823224	0.00816855105480977	-3.26099189463943	No
Smim3	-0.51740844983233	2.78722579412178	-2.91802729966375	0.00495348599678015	0.0081719563011397	-3.26147674751254	No
Prkg2	-0.498049658037189	-1.6688686671832	-2.91746346080647	0.00496131807907037	0.00818398529813307	-3.26293363946551	No
RP23-335G1.1	-0.592355579239167	0.0932370337310797	-2.91742032442117	0.00496191774350332	0.00818408267608992	-3.26304509001491	No
Wnt6	-0.745365659183987	-1.65247084443181	-2.91649958510539	0.00497473351916662	0.00820432683442035	-3.2654236896065	No
R3hdm2	0.164112115207301	7.08224596127437	2.91587496859384	0.00498344501987208	0.0082177985523773	-3.26703697725991	No
Trim5	-0.322983540108179	1.02077702453512	-2.91580439581485	0.00498443018407387	0.00821852784299208	-3.26721923951259	No
Dusp10	-0.438848754202627	1.86586749224999	-2.91536177627892	0.00499061307100632	0.00822782625450813	-3.26836227948783	No
Selt	0.065505985855836	7.22792940725584	2.91531205182053	0.00499130810860269	0.00822807602613824	-3.2684906819613	No
RP23-261B5.1	0.613713493474952	0.0794163965439162	2.9144034235655	0.00500402452472329	0.00824814059835161	-3.27083672514192	No
Pla2g15	-0.250360720662457	2.70820058294921	-2.91323306617465	0.00502044813485563	0.00827431070935705	-3.27385773414552	No
Cpn2	0.783294924309691	-0.32151733211189	2.91270807990103	0.00502783147878186	0.00828557728345306	-3.27521256982289	No
Brix1	0.0978077333767065	3.96802372805303	2.91250343394511	0.00503071231983597	0.00828942234654151	-3.27574065139411	No
Asb1	-0.157610204448424	4.31475433653707	-2.9117404199578	0.00504146690634742	0.0083062392281549	-3.27770933615463	No
Napepld	-0.2936944342697	2.52557065175816	-2.91092923957274	0.00505292375500843	0.00832420935937725	-3.2798018723333	No
Vasp	-0.168672908717042	4.16336866572039	-2.91037645828673	0.0050607448759189	0.00833618671726445	-3.28122758649447	No
Rnf215	-0.114283522969879	3.21040938839981	-2.91002680058309	0.00506569785835247	0.00834343751275592	-3.28212930641892	No
Api5	-0.111996255747102	5.4398483438088	-2.90966944185842	0.00507076456848267	0.00835087402498811	-3.28305080215354	No
Jun	0.284760445527928	5.82331810117253	2.9095939524513	0.00507183547436476	0.00835134288422897	-3.28324545048775	No
Hbld2	0.315166900717196	-0.590423486659805	2.90957159877918	0.00507215262766555	0.00835134288422897	-3.28330308837704	No
RP23-359F12.1	0.254738704127052	5.51628965111915	2.90873242710619	0.0050840720751525	0.00837005797429674	-3.28546661231354	No
Rpl30	-0.132015149140639	6.49987274472088	-2.9084567307899	0.00508799367773408	0.00837560333770536	-3.28617730088326	No
Fam73b	0.199129529846528	5.86534672343116	2.90768799531555	0.00509894325247458	0.00839271533717084	-3.2881586759769	No
Ofd1	0.150521963210292	2.81274987150821	2.90730777331169	0.00510436705544501	0.00840072934174023	-3.28913853264248	No
Tfdp2	0.249333436683764	6.42577039557161	2.90579850596947	0.00512594926180612	0.00843533209318633	-3.29302706221824	No
Mpg	-0.219503150077053	1.85318399859199	-2.90556195519142	0.00512933954156964	0.00843999369350884	-3.29363638239856	No
Tmem199	0.135781307503967	2.78278102479217	2.90506651453434	0.0051364470008126	0.0084507699922075	-3.29491244416896	No
Jmjd8	-0.113090893248677	4.30901487826089	-2.90477801801698	0.00514058989663637	0.00845666701317989	-3.2956554232332	No
Zfp868	-0.156996896325888	2.2995848868427	-2.90470733030011	0.00514160546531543	0.00845741861718406	-3.29583746027469	No
Xrcc6bp1	0.228533734239521	1.14930429623365	2.9045031813767	0.00514453951142053	0.00846132541545893	-3.29636317175324	No
Astn1	0.706302128991637	-0.571011394861807	2.90317995595472	0.00516359465984202	0.00849174317878202	-3.29976998499291	No
Senp1	-0.125005520062768	3.64485851394617	-2.90198493661054	0.00518085973323995	0.00851921080184514	-3.30284571185717	No
Tardbp	0.0840889060761167	6.57607241535458	2.9013691747523	0.00518977682786395	0.00853294684698648	-3.30443018066206	No
Cd79a	-0.992989890197465	-1.49579856331558	-2.89956745067448	0.00521595002899987	0.00857504903768463	-3.3090648957009	No
Dhx57	-0.13285481928442	3.18850443258467	-2.89901775074668	0.00522395968874756	0.00858728437053541	-3.31047850021301	No
Fance	-0.145261045445813	2.57391185473493	-2.89854848375665	0.0052308063735057	0.00859760552466117	-3.31168510431539	No
Slc5a6	0.156592198632119	3.47666420356892	2.8982467722859	0.00523521278281206	0.00860391391881544	-3.31246080314256	No
Zfp964	-0.350658430684126	0.473082233940639	-2.89791980022075	0.00523999199677338	0.00861083357003423	-3.3133013782054	No
Inf2	0.222649060158592	4.24991830274074	2.89786273476624	0.00524082651263378	0.0086112701344025	-3.31344807393359	No
Rrp7a	0.118180019726137	4.32749044140261	2.89666044512956	0.00525843723556276	0.00863926881614381	-3.31653824290697	No
Zfp961	-0.205424702339113	2.97115482298288	-2.89649323929877	0.00526089074437045	0.00864236181099076	-3.31696792498619	No
Enox2	-0.163686433891848	2.76419330932255	-2.89621996455183	0.00526490294633596	0.0086480144098995	-3.31767014055493	No
Mamdc4	-0.337340019261894	0.0108713000442846	-2.89615335740286	0.00526588129748999	0.0086486829859394	-3.31784128886137	No
RP24-143K11.2	-0.432675799193636	-0.703316048012731	-2.89539790758698	0.00527698941980255	0.00866598674733902	-3.31978222369558	No
Ncoa2	0.130091549407142	5.56928804174359	2.89497964903575	0.00528314881421078	0.0086751607277929	-3.32085666788279	No
